SBER,2021-10-11 10:56:00 +0300 MSK,208.567142,218.444245,208.567142,218.444245
NVDA,2021-10-11 10:56:00 +0300 MSK,317.939839,317.939839,301.816746,301.816746
TSLA,2021-10-11 10:56:00 +0300 MSK,413.653070,413.653070,409.862840,409.862840
AAPL,2021-10-11 10:56:00 +0300 MSK,118.539736,118.539736,114.218144,114.218144
SBER,2021-10-11 10:56:00 +0300 MSK,219.098909,219.098909,211.275592,211.275592
NVDA,2021-10-11 10:56:00 +0300 MSK,306.959079,312.989789,306.959079,312.989789
TSLA,2021-10-11 10:56:00 +0300 MSK,413.816777,413.816777,411.035301,411.035301
AAPL,2021-10-11 10:56:00 +0300 MSK,115.116470,117.926835,115.116470,117.926835
SBER,2021-10-11 10:56:00 +0300 MSK,208.076066,208.076066,206.441679,206.441679
NVDA,2021-10-11 10:56:00 +0300 MSK,302.613022,314.422955,302.613022,314.422955
TSLA,2021-10-11 10:56:00 +0300 MSK,419.719295,419.719295,412.890796,412.890796
AAPL,2021-10-11 10:56:00 +0300 MSK,101.710410,104.736451,101.710410,104.736451
SBER,2021-10-11 10:56:00 +0300 MSK,213.391506,213.391506,210.705638,210.705638
NVDA,2021-10-11 10:56:00 +0300 MSK,312.454566,312.454566,303.744922,303.744922
TSLA,2021-10-11 10:56:00 +0300 MSK,407.393857,407.393857,404.776814,404.776814
AAPL,2021-10-11 10:58:00 +0300 MSK,112.561963,112.561963,108.698249,108.698249
SBER,2021-10-11 10:58:00 +0300 MSK,202.535059,212.501901,202.535059,212.501901
NVDA,2021-10-11 10:58:00 +0300 MSK,305.626606,311.002938,305.626606,311.002938
TSLA,2021-10-11 10:58:00 +0300 MSK,408.206457,412.472177,408.206457,412.472177
AAPL,2021-10-11 10:58:00 +0300 MSK,114.583615,114.583615,107.999675,107.999675
SBER,2021-10-11 10:58:00 +0300 MSK,216.610678,216.610678,209.957362,209.957362
NVDA,2021-10-11 10:58:00 +0300 MSK,300.010276,312.079562,300.010276,312.079562
TSLA,2021-10-11 10:58:00 +0300 MSK,414.721372,414.721372,408.192366,408.192366
AAPL,2021-10-11 10:58:00 +0300 MSK,100.593426,111.796684,100.593426,109.168850
SBER,2021-10-11 10:58:00 +0300 MSK,200.038078,212.003312,200.038078,212.003312
NVDA,2021-10-11 10:58:00 +0300 MSK,300.056861,316.308103,300.056861,300.525303
TSLA,2021-10-11 10:58:00 +0300 MSK,418.316426,418.316426,416.916656,416.916656
AAPL,2021-10-11 10:58:00 +0300 MSK,104.993864,111.852475,104.993864,111.852475
SBER,2021-10-11 10:58:00 +0300 MSK,212.835686,216.287891,212.835686,216.287891
NVDA,2021-10-11 10:58:00 +0300 MSK,304.949332,313.876763,304.949332,313.876763
TSLA,2021-10-11 10:58:00 +0300 MSK,403.473117,403.473117,400.606451,400.606451
AAPL,2021-10-11 10:58:00 +0300 MSK,110.784202,115.063226,110.784202,115.063226
SBER,2021-10-11 10:58:00 +0300 MSK,219.513496,219.513496,203.019281,203.019281
NVDA,2021-10-11 10:58:00 +0300 MSK,315.015261,315.015261,307.115345,307.115345
TSLA,2021-10-11 10:58:00 +0300 MSK,405.880126,416.638617,405.880126,416.638617
AAPL,2021-10-11 10:58:00 +0300 MSK,104.636601,104.636601,100.503879,100.503879
SBER,2021-10-11 10:58:00 +0300 MSK,212.556692,212.556692,207.844324,207.844324
NVDA,2021-10-11 10:58:00 +0300 MSK,309.967886,311.787662,309.967886,311.787662
TSLA,2021-10-11 10:58:00 +0300 MSK,401.796722,418.592233,401.796722,418.592233
AAPL,2021-10-11 11:00:00 +0300 MSK,111.441736,111.441736,109.832148,109.832148
SBER,2021-10-11 11:00:00 +0300 MSK,211.771527,219.159078,211.771527,219.159078
NVDA,2021-10-11 11:00:00 +0300 MSK,308.235254,315.944171,308.235254,315.944171
TSLA,2021-10-11 11:00:00 +0300 MSK,411.051608,411.051608,402.147622,402.147622
AAPL,2021-10-11 11:00:00 +0300 MSK,115.660699,115.660699,114.796516,114.796516
SBER,2021-10-11 11:00:00 +0300 MSK,207.865020,213.080828,207.865020,213.080828
NVDA,2021-10-11 11:00:00 +0300 MSK,302.608277,302.608277,301.967676,301.967676
TSLA,2021-10-11 11:00:00 +0300 MSK,403.800655,410.407606,403.800655,410.407606
AAPL,2021-10-11 11:00:00 +0300 MSK,101.994593,103.193018,101.994593,103.193018
SBER,2021-10-11 11:00:00 +0300 MSK,203.036868,203.036868,202.756081,202.756081
NVDA,2021-10-11 11:00:00 +0300 MSK,301.523805,306.452214,301.523805,306.452214
TSLA,2021-10-11 11:00:00 +0300 MSK,406.304162,410.781490,406.304162,410.781490
AAPL,2021-10-11 11:00:00 +0300 MSK,111.417033,111.417033,110.489995,110.489995
SBER,2021-10-11 11:00:00 +0300 MSK,210.255635,213.085403,210.255635,213.085403
NVDA,2021-10-11 11:00:00 +0300 MSK,313.683503,314.327367,313.683503,314.327367
TSLA,2021-10-11 11:00:00 +0300 MSK,413.060804,413.060804,412.732884,412.732884
AAPL,2021-10-11 11:00:00 +0300 MSK,100.256518,116.529083,100.256518,116.529083
SBER,2021-10-11 11:00:00 +0300 MSK,200.613644,206.953634,200.613644,206.953634
NVDA,2021-10-11 11:00:00 +0300 MSK,301.960617,306.886300,301.960617,306.886300
TSLA,2021-10-11 11:00:00 +0300 MSK,407.382234,407.382234,405.059996,405.059996
AAPL,2021-10-11 11:00:00 +0300 MSK,104.329423,104.329423,103.373593,103.373593
SBER,2021-10-11 11:00:00 +0300 MSK,211.100043,211.100043,206.627365,206.627365
NVDA,2021-10-11 11:00:00 +0300 MSK,308.041417,316.558562,308.041417,316.558562
TSLA,2021-10-11 11:00:00 +0300 MSK,410.129941,414.005757,410.129941,414.005757
AAPL,2021-10-11 11:00:00 +0300 MSK,101.158525,115.615082,101.158525,115.615082
SBER,2021-10-11 11:00:00 +0300 MSK,219.983190,219.983190,201.842352,201.842352
NVDA,2021-10-11 11:00:00 +0300 MSK,308.230807,308.230807,301.069892,301.069892
TSLA,2021-10-11 11:00:00 +0300 MSK,402.233493,414.293916,402.233493,414.293916
AAPL,2021-10-11 11:00:00 +0300 MSK,105.015246,105.015246,100.430676,100.430676
SBER,2021-10-11 11:00:00 +0300 MSK,216.972658,218.903895,216.972658,218.903895
NVDA,2021-10-11 11:00:00 +0300 MSK,319.477637,319.477637,301.859403,301.859403
TSLA,2021-10-11 11:00:00 +0300 MSK,404.251219,412.916667,404.251219,412.916667
AAPL,2021-10-11 11:02:00 +0300 MSK,106.237711,113.436582,106.237711,113.436582
SBER,2021-10-11 11:02:00 +0300 MSK,208.969287,208.969287,208.003766,208.003766
NVDA,2021-10-11 11:02:00 +0300 MSK,309.744785,318.005503,309.744785,318.005503
TSLA,2021-10-11 11:02:00 +0300 MSK,401.649594,418.997664,401.649594,418.997664
AAPL,2021-10-11 11:02:00 +0300 MSK,106.237711,113.436582,106.237711,113.436582
SBER,2021-10-11 11:02:00 +0300 MSK,208.969287,208.969287,208.003766,208.003766
NVDA,2021-10-11 11:02:00 +0300 MSK,309.744785,318.005503,309.744785,318.005503
TSLA,2021-10-11 11:02:00 +0300 MSK,401.649594,418.997664,401.649594,418.997664
